model_name,Group,statement_split,statement_idx,statement_id,alpha,alpha_norm,expected_prob
llama3_8b,continuous09,test,2,test:2,0.0,0.0,0.596516008993643
llama3_8b,continuous09,test,3,test:3,0.0,0.0,0.6428253681416611
llama3_8b,continuous09,test,4,test:4,0.0,0.0,0.5851473553363186
llama3_8b,continuous09,test,5,test:5,0.0,0.0,0.7302721361968765
llama3_8b,continuous09,test,6,test:6,0.0,0.0,0.8559682826865673
llama3_8b,continuous09,test,7,test:7,0.0,0.0,0.5882608642355815
llama3_8b,continuous09,test,8,test:8,0.0,0.0,0.6369221454569117
llama3_8b,continuous09,test,9,test:9,0.0,0.0,0.9884479931461695
llama3_8b,continuous09,test,10,test:10,0.0,0.0,0.9933069660606016
llama3_8b,continuous09,test,11,test:11,0.0,0.0,0.979085337409558
llama3_8b,continuous09,test,12,test:12,0.0,0.0,0.9994090972699011
llama3_8b,continuous09,test,13,test:13,0.0,0.0,0.8627181219428333
llama3_8b,continuous09,test,14,test:14,0.0,0.0,0.49695704572149624
llama3_8b,continuous09,test,15,test:15,0.0,0.0,0.901784054789482
llama3_8b,continuous09,test,16,test:16,0.0,0.0,0.6989317234784553
llama3_8b,continuous09,test,17,test:17,0.0,0.0,0.8312365288424606
llama3_8b,continuous09,test,18,test:18,0.0,0.0,0.575769980030376
llama3_8b,continuous09,test,19,test:19,0.0,0.0,0.48384973160407035
llama3_8b,continuous09,test,20,test:20,0.0,0.0,0.7941893060954417
llama3_8b,continuous09,test,21,test:21,0.0,0.0,0.8649903993235284
llama3_8b,continuous09,test,22,test:22,0.0,0.0,0.8233696593223332
llama3_8b,continuous09,test,23,test:23,0.0,0.0,0.7774610086572296
llama3_8b,continuous09,test,24,test:24,0.0,0.0,0.7287249885141194
llama3_8b,continuous09,test,25,test:25,0.0,0.0,0.9961318529738237
llama3_8b,continuous09,test,26,test:26,0.0,0.0,0.8933242273120823
llama3_8b,continuous09,test,27,test:27,0.0,0.0,0.76073362984914
llama3_8b,continuous09,test,28,test:28,0.0,0.0,0.9914877982852839
llama3_8b,continuous09,test,29,test:29,0.0,0.0,0.4629395832461864
llama3_8b,continuous09,test,30,test:30,0.0,0.0,0.9239003470094393
llama3_8b,continuous09,test,31,test:31,0.0,0.0,0.9832711951125963
llama3_8b,continuous09,test,32,test:32,0.0,0.0,0.8523995168666402
llama3_8b,continuous09,test,33,test:33,0.0,0.0,0.8907098775449194
llama3_8b,continuous09,test,34,test:34,0.0,0.0,0.838244595153236
llama3_8b,continuous09,test,35,test:35,0.0,0.0,0.9920346533470306
llama3_8b,continuous09,test,36,test:36,0.0,0.0,0.9820933381762433
llama3_8b,continuous09,test,37,test:37,0.0,0.0,0.8824921903180454
llama3_8b,continuous09,test,38,test:38,0.0,0.0,0.8359384401321784
llama3_8b,continuous09,test,39,test:39,0.0,0.0,0.9828260391452507
llama3_8b,continuous09,test,40,test:40,0.0,0.0,0.8658017998979771
llama3_8b,continuous09,test,0,test:0,0.5,0.294,0.9883078085701664
llama3_8b,continuous09,test,1,test:1,0.5,0.294,0.889565511806048
llama3_8b,continuous09,test,2,test:2,0.5,0.294,0.7679694782442565
llama3_8b,continuous09,test,3,test:3,0.5,0.294,0.8364352224952623
llama3_8b,continuous09,test,4,test:4,0.5,0.294,0.7901926823202197
llama3_8b,continuous09,test,5,test:5,0.5,0.294,0.853053835951852
llama3_8b,continuous09,test,6,test:6,0.5,0.294,0.8901678761461626
llama3_8b,continuous09,test,7,test:7,0.5,0.294,0.7266468387050132
llama3_8b,continuous09,test,8,test:8,0.5,0.294,0.7765933717630216
llama3_8b,continuous09,test,9,test:9,0.5,0.294,0.9978035137217882
llama3_8b,continuous09,test,10,test:10,0.5,0.294,0.9986117740915209
llama3_8b,continuous09,test,11,test:11,0.5,0.294,0.9959782486272964
llama3_8b,continuous09,test,12,test:12,0.5,0.294,0.9997957256586051
llama3_8b,continuous09,test,13,test:13,0.5,0.294,0.8907280932280932
llama3_8b,continuous09,test,14,test:14,0.5,0.294,0.6824993554046481
llama3_8b,continuous09,test,15,test:15,0.5,0.294,0.9501161243608262
llama3_8b,continuous09,test,16,test:16,0.5,0.294,0.8688089619657433
llama3_8b,continuous09,test,17,test:17,0.5,0.294,0.8862345679479113
llama3_8b,continuous09,test,18,test:18,0.5,0.294,0.7212223361887031
llama3_8b,continuous09,test,19,test:19,0.5,0.294,0.5963208846007912
llama3_8b,continuous09,test,20,test:20,0.5,0.294,0.879348913146917
llama3_8b,continuous09,test,21,test:21,0.5,0.294,0.8958636985972319
llama3_8b,continuous09,test,22,test:22,0.5,0.294,0.8866314070976292
llama3_8b,continuous09,test,23,test:23,0.5,0.294,0.8785644194499901
llama3_8b,continuous09,test,24,test:24,0.5,0.294,0.8706733370233755
llama3_8b,continuous09,test,25,test:25,0.5,0.294,0.9990836854837618
llama3_8b,continuous09,test,26,test:26,0.5,0.294,0.9215761346952197
llama3_8b,continuous09,test,27,test:27,0.5,0.294,0.8752721071629066
llama3_8b,continuous09,test,28,test:28,0.5,0.294,0.997739752420133
llama3_8b,continuous09,test,29,test:29,0.5,0.294,0.6118337833388384
llama3_8b,continuous09,test,30,test:30,0.5,0.294,0.9730473027245146
llama3_8b,continuous09,test,31,test:31,0.5,0.294,0.9963877519175648
llama3_8b,continuous09,test,32,test:32,0.5,0.294,0.8932624325966637
llama3_8b,continuous09,test,33,test:33,0.5,0.294,0.9208541717729999
llama3_8b,continuous09,test,34,test:34,0.5,0.294,0.884160876447035
llama3_8b,continuous09,test,35,test:35,0.5,0.294,0.9987500686950407
llama3_8b,continuous09,test,36,test:36,0.5,0.294,0.9963990031700332
llama3_8b,continuous09,test,37,test:37,0.5,0.294,0.8976086393465876
llama3_8b,continuous09,test,38,test:38,0.5,0.294,0.8859160858461999
llama3_8b,continuous09,test,39,test:39,0.5,0.294,0.9966303232472276
llama3_8b,continuous09,test,40,test:40,0.5,0.294,0.8886334547112176
llama3_8b,continuous09,test,0,test:0,1.7,1.0,0.9994807953472107
llama3_8b,continuous09,test,1,test:1,1.7,1.0,0.9851340567339191
llama3_8b,continuous09,test,2,test:2,1.7,1.0,0.9127730286400677
llama3_8b,continuous09,test,3,test:3,1.7,1.0,0.9311262389073482
llama3_8b,continuous09,test,4,test:4,1.7,1.0,0.9662253355448058
llama3_8b,continuous09,test,5,test:5,1.7,1.0,0.9212134962082585
llama3_8b,continuous09,test,6,test:6,1.7,1.0,0.9819008578997102
llama3_8b,continuous09,test,7,test:7,1.7,1.0,0.8910261417131673
llama3_8b,continuous09,test,8,test:8,1.7,1.0,0.8928722955172176
llama3_8b,continuous09,test,9,test:9,1.7,1.0,0.9996892348687676
llama3_8b,continuous09,test,10,test:10,1.7,1.0,0.9998082217097323
llama3_8b,continuous09,test,11,test:11,1.7,1.0,0.9996653616224174
llama3_8b,continuous09,test,12,test:12,1.7,1.0,0.9998870565733936
llama3_8b,continuous09,test,13,test:13,1.7,1.0,0.9818760901479836
llama3_8b,continuous09,test,14,test:14,1.7,1.0,0.898608456696178
llama3_8b,continuous09,test,15,test:15,1.7,1.0,0.9977760836811199
llama3_8b,continuous09,test,16,test:16,1.7,1.0,0.9358677427421644
llama3_8b,continuous09,test,17,test:17,1.7,1.0,0.9658419410327019
llama3_8b,continuous09,test,18,test:18,1.7,1.0,0.9374733784611424
llama3_8b,continuous09,test,19,test:19,1.7,1.0,0.8969867739541643
llama3_8b,continuous09,test,20,test:20,1.7,1.0,0.9772122223680625
llama3_8b,continuous09,test,21,test:21,1.7,1.0,0.9812806818602255
llama3_8b,continuous09,test,22,test:22,1.7,1.0,0.9607505067870726
llama3_8b,continuous09,test,23,test:23,1.7,1.0,0.9272528892076668
llama3_8b,continuous09,test,24,test:24,1.7,1.0,0.9499925776102691
llama3_8b,continuous09,test,25,test:25,1.7,1.0,0.9998487384063791
llama3_8b,continuous09,test,26,test:26,1.7,1.0,0.9916155520445121
llama3_8b,continuous09,test,27,test:27,1.7,1.0,0.9303763369880925
llama3_8b,continuous09,test,28,test:28,1.7,1.0,0.999763233550575
llama3_8b,continuous09,test,29,test:29,1.7,1.0,0.921535709176688
llama3_8b,continuous09,test,30,test:30,1.7,1.0,0.998722293909737
llama3_8b,continuous09,test,31,test:31,1.7,1.0,0.9996837726567033
llama3_8b,continuous09,test,32,test:32,1.7,1.0,0.9791726643586682
llama3_8b,continuous09,test,33,test:33,1.7,1.0,0.9931280009768779
llama3_8b,continuous09,test,34,test:34,1.7,1.0,0.9345862058974581
llama3_8b,continuous09,test,35,test:35,1.7,1.0,0.99982106937802
llama3_8b,continuous09,test,36,test:36,1.7,1.0,0.9996846748163064
llama3_8b,continuous09,test,37,test:37,1.7,1.0,0.9819224126066904
llama3_8b,continuous09,test,38,test:38,1.7,1.0,0.950137822272989
llama3_8b,continuous09,test,39,test:39,1.7,1.0,0.9997132478826573
llama3_8b,continuous09,test,40,test:40,1.7,1.0,0.9547925055529467
llama3_8b,binarySentiment,all,0,all:0,-4.3,-1.0,0.0002960447300568
llama3_8b,binarySentiment,all,1,all:1,-4.3,-1.0,0.0010332976386476
llama3_8b,binarySentiment,all,2,all:2,-4.3,-1.0,0.0003801289578694
llama3_8b,binarySentiment,all,3,all:3,-4.3,-1.0,0.0015034391929775
llama3_8b,binarySentiment,all,4,all:4,-4.3,-1.0,0.0011708796207911
llama3_8b,binarySentiment,all,5,all:5,-4.3,-1.0,8.481823524646916e-05
llama3_8b,binarySentiment,all,6,all:6,-4.3,-1.0,0.0002034683690106
llama3_8b,binarySentiment,all,7,all:7,-4.3,-1.0,0.0002960447300568
llama3_8b,binarySentiment,all,8,all:8,-4.3,-1.0,0.0010332976386476
llama3_8b,binarySentiment,all,9,all:9,-4.3,-1.0,0.0013267804310269
llama3_8b,binarySentiment,all,10,all:10,-4.3,-1.0,0.0003354626279025
llama3_8b,binarySentiment,all,11,all:11,-4.3,-1.0,8.481823524646916e-05
llama3_8b,binarySentiment,all,12,all:12,-4.3,-1.0,0.0001234098040866
llama3_8b,binarySentiment,all,13,all:13,-4.3,-1.0,0.0001584613251157
llama3_8b,binarySentiment,all,14,all:14,-4.3,-1.0,0.0002960447300568
llama3_8b,binarySentiment,all,15,all:15,-4.3,-1.0,0.0002034683690106
llama3_8b,binarySentiment,all,16,all:16,-4.3,-1.0,0.0003801289578694
llama3_8b,binarySentiment,all,17,all:17,-4.3,-1.0,0.0024787521766663
llama3_8b,binarySentiment,all,18,all:18,-4.3,-1.0,0.0015034391929775
llama3_8b,binarySentiment,all,19,all:19,-4.3,-1.0,0.0013267804310269
llama3_8b,binarySentiment,all,20,all:20,-4.3,-1.0,0.0002612585573016
llama3_8b,binarySentiment,all,21,all:21,-4.3,-1.0,0.0046309187335332
llama3_8b,binarySentiment,all,22,all:22,-4.3,-1.0,0.0010332976386476
llama3_8b,binarySentiment,all,23,all:23,-4.3,-1.0,0.0002305598675924
llama3_8b,binarySentiment,all,24,all:24,-4.3,-1.0,0.0001234098040866
llama3_8b,binarySentiment,all,25,all:25,-4.3,-1.0,0.0007101743888425
llama3_8b,binarySentiment,all,26,all:26,-4.3,-1.0,0.0009118819655545
llama3_8b,binarySentiment,all,27,all:27,-4.3,-1.0,0.0001584613251157
llama3_8b,binarySentiment,all,28,all:28,-4.3,-1.0,0.0002034683690106
llama3_8b,binarySentiment,all,29,all:29,-4.3,-1.0,0.0006267266984484
llama3_8b,binarySentiment,all,30,all:30,-4.3,-1.0,0.0003354626279025
llama3_8b,binarySentiment,all,31,all:31,-4.3,-1.0,0.000108908769855
llama3_8b,binarySentiment,all,32,all:32,-4.3,-1.0,0.0010332976386476
llama3_8b,binarySentiment,all,33,all:33,-4.3,-1.0,0.0019304541362277
llama3_8b,binarySentiment,all,34,all:34,-4.3,-1.0,0.0013267804310269
llama3_8b,binarySentiment,all,35,all:35,-4.3,-1.0,0.0010332976386476
llama3_8b,binarySentiment,all,36,all:36,-4.3,-1.0,0.0002305598675924
llama3_8b,binarySentiment,all,37,all:37,-4.3,-1.0,9.61116520613947e-05
llama3_8b,binarySentiment,all,38,all:38,-4.3,-1.0,0.0002960447300568
llama3_8b,binarySentiment,all,39,all:39,-4.3,-1.0,0.0019304541362277
llama3_8b,binarySentiment,all,40,all:40,-4.3,-1.0,0.0007101743888425
llama3_8b,binarySentiment,all,41,all:41,-4.3,-1.0,0.0004880952435234
llama3_8b,binarySentiment,all,42,all:42,-4.3,-1.0,0.0010332976386476
llama3_8b,binarySentiment,all,43,all:43,-4.3,-1.0,0.0003354626279025
llama3_8b,binarySentiment,all,44,all:44,-4.3,-1.0,0.0011708796207911
llama3_8b,binarySentiment,all,45,all:45,-4.3,-1.0,0.0017036197958025
llama3_8b,binarySentiment,all,46,all:46,-4.3,-1.0,0.0005530843701478
llama3_8b,binarySentiment,all,47,all:47,-4.3,-1.0,0.0024787521766663
llama3_8b,binarySentiment,all,48,all:48,-4.3,-1.0,0.0011708796207911
llama3_8b,binarySentiment,all,49,all:49,-4.3,-1.0,0.0003354626279025
llama3_8b,binarySentiment,all,50,all:50,-4.3,-1.0,0.0002305598675924
llama3_8b,binarySentiment,all,51,all:51,-4.3,-1.0,0.0002960447300568
llama3_8b,binarySentiment,all,52,all:52,-4.3,-1.0,0.0006267266984484
llama3_8b,binarySentiment,all,53,all:53,-4.3,-1.0,0.0028087941945255
llama3_8b,binarySentiment,all,54,all:54,-4.3,-1.0,0.0009118819655545
llama3_8b,binarySentiment,all,55,all:55,-4.3,-1.0,0.0013267804310269
llama3_8b,binarySentiment,all,56,all:56,-4.3,-1.0,0.0001795602054258
llama3_8b,binarySentiment,all,57,all:57,-4.3,-1.0,0.0001795602054258
llama3_8b,binarySentiment,all,58,all:58,-4.3,-1.0,0.0024787521766663
llama3_8b,binarySentiment,all,59,all:59,-4.3,-1.0,0.0005530843701478
llama3_8b,binarySentiment,all,60,all:60,-4.3,-1.0,0.0003801289578694
llama3_8b,binarySentiment,all,61,all:61,-4.3,-1.0,0.0013267804310269
llama3_8b,binarySentiment,all,62,all:62,-4.3,-1.0,0.0010332976386476
llama3_8b,binarySentiment,all,63,all:63,-4.3,-1.0,0.0010332976386476
llama3_8b,binarySentiment,all,64,all:64,-4.3,-1.0,0.0003801289578694
llama3_8b,binarySentiment,all,65,all:65,-4.3,-1.0,0.0001398416285941
llama3_8b,binarySentiment,all,66,all:66,-4.3,-1.0,0.0006267266984484
llama3_8b,binarySentiment,all,67,all:67,-4.3,-1.0,0.0006267266984484
llama3_8b,binarySentiment,all,68,all:68,-4.3,-1.0,0.0003354626279025
llama3_8b,binarySentiment,all,69,all:69,-4.3,-1.0,0.0011708796207911
llama3_8b,binarySentiment,all,70,all:70,-4.3,-1.0,0.0005530843701478
llama3_8b,binarySentiment,all,71,all:71,-4.3,-1.0,0.0004880952435234
llama3_8b,binarySentiment,all,72,all:72,-4.3,-1.0,0.0021874911181828
llama3_8b,binarySentiment,all,73,all:73,-4.3,-1.0,0.0019304541362277
llama3_8b,binarySentiment,all,74,all:74,-4.3,-1.0,0.0002960447300568
llama3_8b,binarySentiment,all,75,all:75,-4.3,-1.0,0.0015034391929775
llama3_8b,binarySentiment,all,76,all:76,-4.3,-1.0,0.0002305598675924
llama3_8b,binarySentiment,all,77,all:77,-4.3,-1.0,0.0002960447300568
llama3_8b,binarySentiment,all,78,all:78,-4.3,-1.0,0.0002960447300568
llama3_8b,binarySentiment,all,79,all:79,-4.3,-1.0,0.0004307425405756
llama3_8b,binarySentiment,all,80,all:80,-4.3,-1.0,0.004086771438464
llama3_8b,binarySentiment,all,81,all:81,-4.3,-1.0,0.0003354626279025
llama3_8b,binarySentiment,all,82,all:82,-4.3,-1.0,0.0046309187335332
llama3_8b,binarySentiment,all,83,all:83,-4.3,-1.0,0.0009118819655545
llama3_8b,binarySentiment,all,84,all:84,-4.3,-1.0,0.0004880952435234
llama3_8b,binarySentiment,all,85,all:85,-4.3,-1.0,0.0011708796207911
llama3_8b,binarySentiment,all,86,all:86,-4.3,-1.0,0.0007101743888425
llama3_8b,binarySentiment,all,87,all:87,-4.3,-1.0,0.004086771438464
llama3_8b,binarySentiment,all,88,all:88,-4.3,-1.0,0.0008047330101246
llama3_8b,binarySentiment,all,89,all:89,-4.3,-1.0,0.0011708796207911
llama3_8b,binarySentiment,all,90,all:90,-4.3,-1.0,0.0013267804310269
llama3_8b,binarySentiment,all,91,all:91,-4.3,-1.0,0.0002612585573016
llama3_8b,binarySentiment,all,92,all:92,-4.3,-1.0,0.0002305598675924
llama3_8b,binarySentiment,all,93,all:93,-4.3,-1.0,0.0010332976386476
llama3_8b,binarySentiment,all,94,all:94,-4.3,-1.0,0.0019304541362277
llama3_8b,binarySentiment,all,95,all:95,-4.3,-1.0,0.0002034683690106
llama3_8b,binarySentiment,all,96,all:96,-4.3,-1.0,0.0001584613251157
llama3_8b,binarySentiment,all,97,all:97,-4.3,-1.0,0.0011708796207911
llama3_8b,binarySentiment,all,98,all:98,-4.3,-1.0,0.0004880952435234
llama3_8b,binarySentiment,all,99,all:99,-4.3,-1.0,0.0002612585573016
llama3_8b,binarySentiment,all,100,all:100,-4.3,-1.0,0.0011708796207911
llama3_8b,binarySentiment,all,101,all:101,-4.3,-1.0,0.0007101743888425
llama3_8b,binarySentiment,all,102,all:102,-4.3,-1.0,0.0002034683690106
llama3_8b,binarySentiment,all,103,all:103,-4.3,-1.0,0.0015034391929775
llama3_8b,binarySentiment,all,104,all:104,-4.3,-1.0,0.0067379469990854
llama3_8b,binarySentiment,all,105,all:105,-4.3,-1.0,0.0004307425405756
llama3_8b,binarySentiment,all,106,all:106,-4.3,-1.0,0.0001584613251157
llama3_8b,binarySentiment,all,107,all:107,-4.3,-1.0,0.0001584613251157
llama3_8b,binarySentiment,all,108,all:108,-4.3,-1.0,0.0036065631360157
llama3_8b,binarySentiment,all,109,all:109,-4.3,-1.0,0.0002034683690106
llama3_8b,binarySentiment,all,110,all:110,-4.3,-1.0,0.0002612585573016
llama3_8b,binarySentiment,all,111,all:111,-4.3,-1.0,0.0002305598675924
llama3_8b,binarySentiment,all,112,all:112,-4.3,-1.0,0.0001398416285941
llama3_8b,binarySentiment,all,113,all:113,-4.3,-1.0,0.000108908769855
llama3_8b,binarySentiment,all,114,all:114,-4.3,-1.0,0.0010015064124832
llama3_8b,binarySentiment,all,115,all:115,-4.3,-1.0,0.0010332976386476
llama3_8b,binarySentiment,all,116,all:116,-4.3,-1.0,0.0017036197958025
llama3_8b,binarySentiment,all,117,all:117,-4.3,-1.0,0.0004880952435234
llama3_8b,binarySentiment,all,118,all:118,-4.3,-1.0,0.0007101743888425
llama3_8b,binarySentiment,all,119,all:119,-4.3,-1.0,0.0004307425405756
llama3_8b,binarySentiment,all,120,all:120,-4.3,-1.0,0.0003801289578694
llama3_8b,binarySentiment,all,121,all:121,-4.3,-1.0,0.0028087941945255
llama3_8b,binarySentiment,all,122,all:122,-4.3,-1.0,0.0007101743888425
llama3_8b,binarySentiment,all,123,all:123,-4.3,-1.0,0.0007101743888425
llama3_8b,binarySentiment,all,124,all:124,-4.3,-1.0,0.0024787521766663
llama3_8b,binarySentiment,all,125,all:125,-4.3,-1.0,0.0010332976386476
llama3_8b,binarySentiment,all,126,all:126,-4.3,-1.0,0.0006267266984484
llama3_8b,binarySentiment,all,127,all:127,-4.3,-1.0,0.0031827807965096
llama3_8b,binarySentiment,all,128,all:128,-4.3,-1.0,0.0011708796207911
llama3_8b,binarySentiment,all,129,all:129,-4.3,-1.0,0.0007101743888425
llama3_8b,binarySentiment,all,130,all:130,-4.3,-1.0,0.0003354626279025
llama3_8b,binarySentiment,all,131,all:131,-4.3,-1.0,0.0015034391929775
llama3_8b,binarySentiment,all,132,all:132,-4.3,-1.0,0.0007101743888425
llama3_8b,binarySentiment,all,133,all:133,-4.3,-1.0,0.0002960447300568
llama3_8b,binarySentiment,all,134,all:134,-4.3,-1.0,0.0004307425405756
llama3_8b,binarySentiment,all,135,all:135,-4.3,-1.0,0.0003801289578694
llama3_8b,binarySentiment,all,136,all:136,-4.3,-1.0,0.0007101743888425
llama3_8b,binarySentiment,all,137,all:137,-4.3,-1.0,0.0002305598675924
llama3_8b,binarySentiment,all,138,all:138,-4.3,-1.0,0.0010332976386476
llama3_8b,binarySentiment,all,139,all:139,-4.3,-1.0,0.0004307425405756
llama3_8b,binarySentiment,all,140,all:140,-4.3,-1.0,0.0008047330101246
llama3_8b,binarySentiment,all,141,all:141,-4.3,-1.0,0.0021874911181828
llama3_8b,binarySentiment,all,142,all:142,-4.3,-1.0,0.0004880952435234
llama3_8b,binarySentiment,all,143,all:143,-4.3,-1.0,0.0002612585573016
llama3_8b,binarySentiment,all,144,all:144,-4.3,-1.0,0.0001795602054258
llama3_8b,binarySentiment,all,145,all:145,-4.3,-1.0,0.0009118819655545
llama3_8b,binarySentiment,all,146,all:146,-4.3,-1.0,0.0015034391929775
llama3_8b,binarySentiment,all,147,all:147,-4.3,-1.0,0.0001234098040866
llama3_8b,binarySentiment,all,148,all:148,-4.3,-1.0,0.0002034683690106
llama3_8b,binarySentiment,all,149,all:149,-4.3,-1.0,0.0003354626279025
llama3_8b,binarySentiment,all,150,all:150,-4.3,-1.0,0.0005530843701478
llama3_8b,binarySentiment,all,151,all:151,-4.3,-1.0,0.0002305598675924
llama3_8b,binarySentiment,all,152,all:152,-4.3,-1.0,0.005946217356472
llama3_8b,binarySentiment,all,153,all:153,-4.3,-1.0,0.0009118819655545
llama3_8b,binarySentiment,all,154,all:154,-4.3,-1.0,0.0002612585573016
llama3_8b,binarySentiment,all,155,all:155,-4.3,-1.0,0.0002960447300568
llama3_8b,binarySentiment,all,156,all:156,-4.3,-1.0,0.0013267804310269
llama3_8b,binarySentiment,all,157,all:157,-4.3,-1.0,0.0003801289578694
llama3_8b,binarySentiment,all,158,all:158,-4.3,-1.0,0.0003801289578694
llama3_8b,binarySentiment,all,159,all:159,-4.3,-1.0,0.0011708796207911
llama3_8b,binarySentiment,all,160,all:160,-4.3,-1.0,0.0009118819655545
llama3_8b,binarySentiment,all,161,all:161,-4.3,-1.0,0.004086771438464
llama3_8b,binarySentiment,all,162,all:162,-4.3,-1.0,0.0002034683690106
llama3_8b,binarySentiment,all,163,all:163,-4.3,-1.0,0.0006267266984484
llama3_8b,binarySentiment,all,164,all:164,-4.3,-1.0,0.0019304541362277
llama3_8b,binarySentiment,all,165,all:165,-4.3,-1.0,0.0008047330101246
llama3_8b,binarySentiment,all,166,all:166,-4.3,-1.0,0.0028087941945255
llama3_8b,binarySentiment,all,167,all:167,-4.3,-1.0,0.0015034391929775
llama3_8b,binarySentiment,all,168,all:168,-4.3,-1.0,0.0011708796207911
llama3_8b,binarySentiment,all,169,all:169,-4.3,-1.0,0.0010332976386476
llama3_8b,binarySentiment,all,170,all:170,-4.3,-1.0,0.0019304541362277
llama3_8b,binarySentiment,all,171,all:171,-4.3,-1.0,0.0001398416285941
llama3_8b,binarySentiment,all,172,all:172,-4.3,-1.0,0.0009118819655545
llama3_8b,binarySentiment,all,173,all:173,-4.3,-1.0,0.0010332976386476
llama3_8b,binarySentiment,all,174,all:174,-4.3,-1.0,0.0019304541362277
llama3_8b,binarySentiment,all,0,all:0,-3.1,-0.721,0.000108908769855
llama3_8b,binarySentiment,all,1,all:1,-3.1,-0.721,0.0052475183991813
llama3_8b,binarySentiment,all,2,all:2,-3.1,-0.721,0.0003801289578694
llama3_8b,binarySentiment,all,3,all:3,-3.1,-0.721,0.0024787521766663
llama3_8b,binarySentiment,all,4,all:4,-3.1,-0.721,0.0019304541362277
llama3_8b,binarySentiment,all,5,all:5,-3.1,-0.721,4.006529739295107e-05
llama3_8b,binarySentiment,all,6,all:6,-3.1,-0.721,5.829466373086881e-05
llama3_8b,binarySentiment,all,7,all:7,-3.1,-0.721,9.61116520613947e-05
llama3_8b,binarySentiment,all,8,all:8,-3.1,-0.721,0.0011708796207911
llama3_8b,binarySentiment,all,9,all:9,-3.1,-0.721,0.0024787521766663
llama3_8b,binarySentiment,all,10,all:10,-3.1,-0.721,0.0001234098040866
llama3_8b,binarySentiment,all,11,all:11,-3.1,-0.721,3.535750085040998e-05
llama3_8b,binarySentiment,all,12,all:12,-3.1,-0.721,4.006529739295107e-05
llama3_8b,binarySentiment,all,13,all:13,-3.1,-0.721,9.61116520613947e-05
llama3_8b,binarySentiment,all,14,all:14,-3.1,-0.721,9.61116520613947e-05
llama3_8b,binarySentiment,all,15,all:15,-3.1,-0.721,4.539992976248485e-05
llama3_8b,binarySentiment,all,16,all:16,-3.1,-0.721,0.0002305598675924
llama3_8b,binarySentiment,all,17,all:17,-3.1,-0.721,0.0204325716890638
llama3_8b,binarySentiment,all,18,all:18,-3.1,-0.721,0.0076350942188599
llama3_8b,binarySentiment,all,19,all:19,-3.1,-0.721,0.0011708796207911
llama3_8b,binarySentiment,all,20,all:20,-3.1,-0.721,8.481823524646916e-05
llama3_8b,binarySentiment,all,21,all:21,-3.1,-0.721,0.0177521259216285
llama3_8b,binarySentiment,all,22,all:22,-3.1,-0.721,0.0015034391929775
llama3_8b,binarySentiment,all,23,all:23,-3.1,-0.721,9.61116520613947e-05
llama3_8b,binarySentiment,all,24,all:24,-3.1,-0.721,6.605650802868481e-05
llama3_8b,binarySentiment,all,25,all:25,-3.1,-0.721,0.0003801289578694
llama3_8b,binarySentiment,all,26,all:26,-3.1,-0.721,0.0007101743888425
llama3_8b,binarySentiment,all,27,all:27,-3.1,-0.721,5.829466373086881e-05
llama3_8b,binarySentiment,all,28,all:28,-3.1,-0.721,6.605650802868481e-05
llama3_8b,binarySentiment,all,29,all:29,-3.1,-0.721,0.0004880952435234
llama3_8b,binarySentiment,all,30,all:30,-3.1,-0.721,0.0003801289578694
llama3_8b,binarySentiment,all,31,all:31,-3.1,-0.721,3.535750085040998e-05
llama3_8b,binarySentiment,all,32,all:32,-3.1,-0.721,0.0009118819655545
llama3_8b,binarySentiment,all,33,all:33,-3.1,-0.721,0.0156661961401288
llama3_8b,binarySentiment,all,34,all:34,-3.1,-0.721,0.0046309187335332
llama3_8b,binarySentiment,all,35,all:35,-3.1,-0.721,0.0010332976386476
llama3_8b,binarySentiment,all,36,all:36,-3.1,-0.721,8.481823524646916e-05
llama3_8b,binarySentiment,all,37,all:37,-3.1,-0.721,4.006529739295107e-05
llama3_8b,binarySentiment,all,38,all:38,-3.1,-0.721,0.0001234098040866
llama3_8b,binarySentiment,all,39,all:39,-3.1,-0.721,0.0052475183991813
llama3_8b,binarySentiment,all,40,all:40,-3.1,-0.721,0.0002960447300568
llama3_8b,binarySentiment,all,41,all:41,-3.1,-0.721,0.0002612585573016
llama3_8b,binarySentiment,all,42,all:42,-3.1,-0.721,0.004086771438464
llama3_8b,binarySentiment,all,43,all:43,-3.1,-0.721,0.0001234098040866
llama3_8b,binarySentiment,all,44,all:44,-3.1,-0.721,0.0010332976386476
llama3_8b,binarySentiment,all,45,all:45,-3.1,-0.721,0.0021874911181828
llama3_8b,binarySentiment,all,46,all:46,-3.1,-0.721,0.0004307425405756
llama3_8b,binarySentiment,all,47,all:47,-3.1,-0.721,0.0046309187335332
llama3_8b,binarySentiment,all,48,all:48,-3.1,-0.721,0.0024787521766663
llama3_8b,binarySentiment,all,49,all:49,-3.1,-0.721,0.0002034683690106
llama3_8b,binarySentiment,all,50,all:50,-3.1,-0.721,0.0001398416285941
llama3_8b,binarySentiment,all,51,all:51,-3.1,-0.721,0.0001584613251157
llama3_8b,binarySentiment,all,52,all:52,-3.1,-0.721,0.0003354626279025
llama3_8b,binarySentiment,all,53,all:53,-3.1,-0.721,0.0177521259216285
llama3_8b,binarySentiment,all,54,all:54,-3.1,-0.721,0.0036065631360157
